pokemon_id,species_id,pokedex_number,identifier,name_zh,name_en,name_ja,species_name_zh,species_name_en,species_name_ja,genus_zh,height_m,weight_kg,base_experience,generation_id,capture_rate,gender_rate,is_baby,is_legendary,is_mythical,is_default,is_mega,form_identifier,form_name_zh,type1_zh,type2_zh,hp,attack,defense,special_attack,special_defense,speed,total,mega_form_count,ability1_zh,ability1_en,ability1_hidden,ability2_zh,ability2_en,ability2_hidden,hidden_ability_zh,hidden_ability_en
926,926,926,fidough,狗仔包,Fidough,パピモッチ,狗仔包,Fidough,パピモッチ,小狗寶可夢,0.3,10.9,62,9,190,4,False,False,False,True,False,,,妖精,,37,55,70,30,55,65,312,0,我行我素,Own Tempo,False,,,,笨拙,Klutz
927,927,927,dachsbun,麻花犬,Dachsbun,バウッツェル,麻花犬,Dachsbun,バウッツェル,狗寶可夢,0.5,14.9,167,9,90,4,False,False,False,True,False,,,妖精,,57,80,115,50,80,95,477,0,well-baked-body,Well-Baked Body,False,,,,芳香幕,Aroma Veil
928,928,928,smoliv,迷你芙,Smoliv,ミニーブ,迷你芙,Smoliv,ミニーブ,橄欖寶可夢,0.3,6.5,52,9,255,4,False,False,False,True,False,,,草,一般,41,35,45,58,51,30,260,0,早起,Early Bird,False,,,,收穫,Harvest
929,929,929,dolliv,奧利紐,Dolliv,オリーニョ,奧利紐,Dolliv,オリーニョ,橄欖寶可夢,0.6,11.9,124,9,120,4,False,False,False,True,False,,,草,一般,52,53,60,78,78,33,354,0,早起,Early Bird,False,,,,收穫,Harvest
930,930,930,arboliva,奧利瓦,Arboliva,オリーヴァ,奧利瓦,Arboliva,オリーヴァ,橄欖寶可夢,1.4,48.2,255,9,45,4,False,False,False,True,False,,,草,一般,78,69,90,125,109,39,510,0,seed-sower,Seed Sower,False,,,,收穫,Harvest
932,932,932,nacli,鹽石寶,Nacli,コジオ,鹽石寶,Nacli,コジオ,岩鹽寶可夢,0.4,16.0,56,9,255,4,False,False,False,True,False,,,岩石,,55,55,75,35,35,25,280,0,purifying-salt,Purifying Salt,False,結實,Sturdy,False,恆淨之軀,Clear Body
933,933,933,naclstack,鹽石壘,Naclstack,ジオヅム,鹽石壘,Naclstack,ジオヅム,岩鹽寶可夢,0.6,105.0,124,9,120,4,False,False,False,True,False,,,岩石,,60,60,100,35,65,35,355,0,purifying-salt,Purifying Salt,False,結實,Sturdy,False,恆淨之軀,Clear Body
934,934,934,garganacl,鹽石巨靈,Garganacl,キョジオーン,鹽石巨靈,Garganacl,キョジオーン,岩鹽寶可夢,2.3,240.0,250,9,45,4,False,False,False,True,False,,,岩石,,100,100,130,45,90,35,500,0,purifying-salt,Purifying Salt,False,結實,Sturdy,False,恆淨之軀,Clear Body
935,935,935,charcadet,炭小侍,Charcadet,カルボウ,炭小侍,Charcadet,カルボウ,小火星寶可夢,0.6,10.5,51,9,90,4,False,False,False,True,False,,,火,,40,50,40,50,40,35,255,0,引火,Flash Fire,False,,,,火焰之軀,Flame Body
936,936,936,armarouge,紅蓮鎧騎,Armarouge,グレンアルマ,紅蓮鎧騎,Armarouge,グレンアルマ,火戰士寶可夢,1.5,85.0,263,9,25,4,False,False,False,True,False,,,火,超能力,85,60,100,125,80,75,525,0,引火,Flash Fire,False,,,,碎裂鎧甲,Weak Armor
937,937,937,ceruledge,蒼炎刃鬼,Ceruledge,ソウブレイズ,蒼炎刃鬼,Ceruledge,ソウブレイズ,火劍士寶可夢,1.6,62.0,263,9,25,4,False,False,False,True,False,,,火,幽靈,75,125,80,60,100,85,525,0,引火,Flash Fire,False,,,,碎裂鎧甲,Weak Armor
938,938,938,tadbulb,光蚪仔,Tadbulb,ズピカ,光蚪仔,Tadbulb,ズピカ,電蝌蚪寶可夢,0.3,0.4,54,9,190,4,False,False,False,True,False,,,電,,61,31,41,59,35,45,272,0,我行我素,Own Tempo,False,靜電,Static,False,濕氣,Damp
939,939,939,bellibolt,電肚蛙,Bellibolt,ハラバリー,電肚蛙,Bellibolt,ハラバリー,電蛙寶可夢,1.2,113.0,173,9,50,4,False,False,False,True,False,,,電,,109,64,91,103,83,45,495,0,electromorphosis,Electromorphosis,False,靜電,Static,False,濕氣,Damp
940,940,940,wattrel,電海燕,Wattrel,カイデン,電海燕,Wattrel,カイデン,海燕寶可夢,0.4,3.6,56,9,180,4,False,False,False,True,False,,,電,飛行,40,40,35,55,40,70,280,0,wind-power,Wind Power,False,蓄電,Volt Absorb,False,好勝,Competitive
941,941,941,kilowattrel,大電海燕,Kilowattrel,タイカイデン,大電海燕,Kilowattrel,タイカイデン,軍艦鳥寶可夢,1.4,38.6,172,9,90,4,False,False,False,True,False,,,電,飛行,70,70,60,105,60,125,490,0,wind-power,Wind Power,False,蓄電,Volt Absorb,False,好勝,Competitive
942,942,942,maschiff,偶叫獒,Maschiff,オラチフ,偶叫獒,Maschiff,オラチフ,小輩寶可夢,0.5,16.0,68,9,150,4,False,False,False,True,False,,,惡,,60,78,60,40,51,51,340,0,威嚇,Intimidate,False,逃跑,Run Away,False,監視,Stakeout
943,943,943,mabosstiff,獒教父,Mabosstiff,マフィティフ,獒教父,Mabosstiff,マフィティフ,大佬寶可夢,1.1,61.0,177,9,75,4,False,False,False,True,False,,,惡,,80,120,90,60,70,85,505,0,威嚇,Intimidate,False,guard-dog,Guard Dog,False,監視,Stakeout
944,944,944,shroodle,滋汁鼴,Shroodle,シルシュルー,滋汁鼴,Shroodle,シルシュルー,毒鼠寶可夢,0.2,0.7,58,9,190,4,False,False,False,True,False,,,毒,一般,40,65,35,40,35,75,290,0,輕裝,Unburden,False,順手牽羊,Pickpocket,False,惡作劇之心,Prankster
945,945,945,grafaiai,塗標客,Grafaiai,タギングル,塗標客,Grafaiai,タギングル,毒猴寶可夢,0.7,27.2,170,9,90,4,False,False,False,True,False,,,毒,一般,63,95,65,80,72,110,485,0,輕裝,Unburden,False,毒手,Poison Touch,False,惡作劇之心,Prankster
946,946,946,bramblin,納噬草,Bramblin,アノクサ,納噬草,Bramblin,アノクサ,滾草寶可夢,0.6,0.6,55,9,190,4,False,False,False,True,False,,,草,幽靈,40,65,30,45,35,60,275,0,wind-rider,Wind Rider,False,,,,穿透,Infiltrator
947,947,947,brambleghast,怖納噬草,Brambleghast,アノホラグサ,怖納噬草,Brambleghast,アノホラグサ,滾草寶可夢,1.2,6.0,168,9,45,4,False,False,False,True,False,,,草,幽靈,55,115,70,80,70,90,480,0,wind-rider,Wind Rider,False,,,,穿透,Infiltrator
948,948,948,toedscool,原野水母,Toedscool,ノノクラゲ,原野水母,Toedscool,ノノクラゲ,木耳寶可夢,0.9,33.0,67,9,190,4,False,False,False,True,False,,,地面,草,40,40,35,50,100,70,335,0,mycelium-might,Mycelium Might,False,,,,,
949,949,949,toedscruel,陸地水母,Toedscruel,リククラゲ,陸地水母,Toedscruel,リククラゲ,木耳寶可夢,1.9,58.0,180,9,90,4,False,False,False,True,False,,,地面,草,80,70,65,80,120,100,515,0,mycelium-might,Mycelium Might,False,,,,,
950,950,950,klawf,毛崖蟹,Klawf,ガケガニ,毛崖蟹,Klawf,ガケガニ,埋伏寶可夢,1.3,79.0,158,9,120,4,False,False,False,True,False,,,岩石,,70,100,115,35,55,75,450,0,anger-shell,Anger Shell,False,硬殼盔甲,Shell Armor,False,再生力,Regenerator
951,951,951,capsakid,熱辣娃,Capsakid,カプサイジ,熱辣娃,Capsakid,カプサイジ,熱辣寶可夢,0.3,3.0,61,9,190,4,False,False,False,True,False,,,草,,50,62,40,62,40,50,304,0,葉綠素,Chlorophyll,False,不眠,Insomnia,False,笨拙,Klutz
952,952,952,scovillain,狠辣椒,Scovillain,スコヴィラン,狠辣椒,Scovillain,スコヴィラン,熱辣寶可夢,0.9,15.0,170,9,75,4,False,False,False,True,False,,,草,火,65,108,65,108,65,75,486,1,葉綠素,Chlorophyll,False,不眠,Insomnia,False,心情不定,Moody
953,953,953,rellor,蟲滾泥,Rellor,シガロコ,蟲滾泥,Rellor,シガロコ,滾動寶可夢,0.2,1.0,54,9,190,4,False,False,False,True,False,,,蟲,,41,50,60,31,58,30,270,0,複眼,Compound Eyes,False,,,,蛻皮,Shed Skin
954,954,954,rabsca,蟲甲聖,Rabsca,ベラカス,蟲甲聖,Rabsca,ベラカス,滾動寶可夢,0.3,3.5,165,9,45,4,False,False,False,True,False,,,蟲,超能力,75,50,85,115,100,45,470,0,同步,Synchronize,False,,,,心靈感應,Telepathy
955,955,955,flittle,飄飄雛,Flittle,ヒラヒナ,飄飄雛,Flittle,ヒラヒナ,褶邊寶可夢,0.2,1.5,51,9,120,4,False,False,False,True,False,,,超能力,,30,35,30,55,30,75,255,0,危險預知,Anticipation,False,察覺,Frisk,False,加速,Speed Boost
956,956,956,espathra,超能艷鴕,Espathra,クエスパトラ,超能艷鴕,Espathra,クエスパトラ,鴕鳥寶可夢,1.9,90.0,168,9,60,4,False,False,False,True,False,,,超能力,,95,60,60,101,60,105,481,0,opportunist,Opportunist,False,察覺,Frisk,False,加速,Speed Boost
957,957,957,tinkatink,小鍛匠,Tinkatink,カヌチャン,小鍛匠,Tinkatink,カヌチャン,錘鍊寶可夢,0.4,8.9,59,9,190,8,False,False,False,True,False,,,妖精,鋼,50,45,45,35,64,58,297,0,破格,Mold Breaker,False,我行我素,Own Tempo,False,順手牽羊,Pickpocket
958,958,958,tinkatuff,巧鍛匠,Tinkatuff,ナカヌチャン,巧鍛匠,Tinkatuff,ナカヌチャン,錘子寶可夢,0.7,59.1,133,9,90,8,False,False,False,True,False,,,妖精,鋼,65,55,55,45,82,78,380,0,破格,Mold Breaker,False,我行我素,Own Tempo,False,順手牽羊,Pickpocket
959,959,959,tinkaton,巨鍛匠,Tinkaton,デカヌチャン,巨鍛匠,Tinkaton,デカヌチャン,錘子寶可夢,0.7,112.8,253,9,45,8,False,False,False,True,False,,,妖精,鋼,85,75,77,70,105,94,506,0,破格,Mold Breaker,False,我行我素,Own Tempo,False,順手牽羊,Pickpocket
960,960,960,wiglett,海地鼠,Wiglett,ウミディグダ,海地鼠,Wiglett,ウミディグダ,糯鰻寶可夢,1.2,1.8,49,9,255,4,False,False,False,True,False,,,水,,10,55,25,35,25,95,245,0,黏滑,Gooey,False,膽怯,Rattled,False,沙隱,Sand Veil
961,961,961,wugtrio,三海地鼠,Wugtrio,ウミトリオ,三海地鼠,Wugtrio,ウミトリオ,糯鰻寶可夢,1.2,5.4,149,9,50,4,False,False,False,True,False,,,水,,35,100,50,50,70,120,425,0,黏滑,Gooey,False,膽怯,Rattled,False,沙隱,Sand Veil
962,962,962,bombirdier,下石鳥,Bombirdier,オトシドリ,下石鳥,Bombirdier,オトシドリ,掉東西寶可夢,1.5,42.9,243,9,25,4,False,False,False,True,False,,,飛行,惡,70,103,85,60,85,82,485,0,健壯胸肌,Big Pecks,False,銳利目光,Keen Eye,False,rocky-payload,Rocky Payload
963,963,963,finizen,波普海豚,Finizen,ナミイルカ,波普海豚,Finizen,ナミイルカ,海豚寶可夢,1.3,60.2,63,9,200,4,False,False,False,True,False,,,水,,70,45,40,45,40,75,315,0,水幕,Water Veil,False,,,,,
965,965,965,varoom,噗隆隆,Varoom,ブロロン,噗隆隆,Varoom,ブロロン,單汽缸寶可夢,1.0,35.0,60,9,190,4,False,False,False,True,False,,,鋼,毒,45,70,63,30,45,47,300,0,防塵,Overcoat,False,,,,慢啟動,Slow Start
966,966,966,revavroom,普隆隆姆,Revavroom,ブロロローム,普隆隆姆,Revavroom,ブロロローム,多汽缸寶可夢,1.8,120.0,175,9,75,4,False,False,False,True,False,,,鋼,毒,80,119,90,54,67,90,500,0,防塵,Overcoat,False,,,,過濾,Filter
967,967,967,cyclizar,摩托蜥,Cyclizar,モトトカゲ,摩托蜥,Cyclizar,モトトカゲ,坐騎寶可夢,1.6,63.0,175,9,190,4,False,False,False,True,False,,,龍,一般,70,95,65,85,65,121,501,0,蛻皮,Shed Skin,False,,,,再生力,Regenerator
968,968,968,orthworm,拖拖蚓,Orthworm,ミミズズ,拖拖蚓,Orthworm,ミミズズ,蚯蚓寶可夢,2.5,310.0,240,9,25,4,False,False,False,True,False,,,鋼,,70,85,145,60,55,65,480,0,earth-eater,Earth Eater,False,,,,沙隱,Sand Veil
969,969,969,glimmet,晶光芽,Glimmet,キラーメ,晶光芽,Glimmet,キラーメ,礦石寶可夢,0.7,8.0,70,9,70,4,False,False,False,True,False,,,岩石,毒,48,35,42,105,60,60,350,0,toxic-debris,Toxic Debris,False,,,,腐蝕,Corrosion
970,970,970,glimmora,晶光花,Glimmora,キラフロル,晶光花,Glimmora,キラフロル,礦石寶可夢,1.5,45.0,184,9,25,4,False,False,False,True,False,,,岩石,毒,83,55,90,130,81,86,525,1,toxic-debris,Toxic Debris,False,,,,腐蝕,Corrosion
971,971,971,greavard,墓仔狗,Greavard,ボチ,墓仔狗,Greavard,ボチ,鬼犬寶可夢,0.6,35.0,58,9,120,4,False,False,False,True,False,,,幽靈,,50,61,60,30,55,34,290,0,撿拾,Pickup,False,,,,毛茸茸,Fluffy
972,972,972,houndstone,墓揚犬,Houndstone,ハカドッグ,墓揚犬,Houndstone,ハカドッグ,鬼犬寶可夢,2.0,15.0,171,9,60,4,False,False,False,True,False,,,幽靈,,72,101,100,50,97,68,488,0,撥沙,Sand Rush,False,,,,毛茸茸,Fluffy
973,973,973,flamigo,纏紅鶴,Flamigo,カラミンゴ,纏紅鶴,Flamigo,カラミンゴ,同步寶可夢,1.6,37.0,175,9,100,4,False,False,False,True,False,,,飛行,格鬥,82,115,74,75,64,90,500,0,膽量,Scrappy,False,蹣跚,Tangled Feet,False,costar,Costar
974,974,974,cetoddle,走鯨,Cetoddle,アルクジラ,走鯨,Cetoddle,アルクジラ,陸鯨寶可夢,1.2,45.0,67,9,150,4,False,False,False,True,False,,,冰,,108,68,45,30,40,43,334,0,厚脂肪,Thick Fat,False,雪隱,Snow Cloak,False,強行,Sheer Force
975,975,975,cetitan,浩大鯨,Cetitan,ハルクジラ,浩大鯨,Cetitan,ハルクジラ,陸鯨寶可夢,4.5,700.0,182,9,50,4,False,False,False,True,False,,,冰,,170,113,65,45,55,73,521,0,厚脂肪,Thick Fat,False,撥雪,Slush Rush,False,強行,Sheer Force
976,976,976,veluza,輕身鱈,Veluza,ミガルーサ,輕身鱈,Veluza,ミガルーサ,卸除寶可夢,2.5,90.0,167,9,100,4,False,False,False,True,False,,,水,超能力,90,102,73,78,65,70,478,0,破格,Mold Breaker,False,,,,sharpness,Sharpness
977,977,977,dondozo,吃吼霸,Dondozo,ヘイラッシャ,吃吼霸,Dondozo,ヘイラッシャ,大鯰寶可夢,12.0,220.0,265,9,25,4,False,False,False,True,False,,,水,,150,100,115,65,65,35,530,0,純樸,Unaware,False,遲鈍,Oblivious,False,水幕,Water Veil
979,979,979,annihilape,棄世猴,Annihilape,コノヨザル,棄世猴,Annihilape,コノヨザル,憤怒猴寶可夢,1.2,56.0,268,9,45,4,False,False,False,True,False,,,格鬥,幽靈,110,115,80,50,90,90,535,0,幹勁,Vital Spirit,False,精神力,Inner Focus,False,不服輸,Defiant
980,980,980,clodsire,土王,Clodsire,ドオー,土王,Clodsire,ドオー,刺魚寶可夢,1.8,223.0,151,9,90,4,False,False,False,True,False,,,毒,地面,130,75,60,45,100,20,430,0,毒刺,Poison Point,False,儲水,Water Absorb,False,純樸,Unaware
981,981,981,farigiraf,奇麒麟,Farigiraf,リキキリン,奇麒麟,Farigiraf,リキキリン,長頸寶可夢,3.2,160.0,260,9,45,4,False,False,False,True,False,,,一般,超能力,120,90,70,110,70,60,520,0,cud-chew,Cud Chew,False,armor-tail,Armor Tail,False,食草,Sap Sipper
983,983,983,kingambit,仆刀將軍,Kingambit,ドドゲザン,仆刀將軍,Kingambit,ドドゲザン,大刀寶可夢,2.0,120.0,275,9,25,4,False,False,False,True,False,,,惡,鋼,100,135,120,60,85,50,550,0,不服輸,Defiant,False,supreme-overlord,Supreme Overlord,False,壓迫感,Pressure
984,984,984,great-tusk,雄偉牙,Great Tusk,イダイナキバ,雄偉牙,Great Tusk,イダイナキバ,悖謬寶可夢,2.2,320.0,285,9,30,-1,False,False,False,True,False,,,地面,格鬥,115,131,131,53,53,87,570,0,protosynthesis,Protosynthesis,False,,,,,
985,985,985,scream-tail,吼叫尾,Scream Tail,サケブシッポ,吼叫尾,Scream Tail,サケブシッポ,悖謬寶可夢,1.2,8.0,285,9,50,-1,False,False,False,True,False,,,妖精,超能力,115,65,99,65,115,111,570,0,protosynthesis,Protosynthesis,False,,,,,
986,986,986,brute-bonnet,猛惡菇,Brute Bonnet,アラブルタケ,猛惡菇,Brute Bonnet,アラブルタケ,悖謬寶可夢,1.2,21.0,285,9,50,-1,False,False,False,True,False,,,草,惡,111,127,99,79,99,55,570,0,protosynthesis,Protosynthesis,False,,,,,
987,987,987,flutter-mane,振翼髮,Flutter Mane,ハバタクカミ,振翼髮,Flutter Mane,ハバタクカミ,悖謬寶可夢,1.4,4.0,285,9,30,-1,False,False,False,True,False,,,幽靈,妖精,55,55,55,135,135,135,570,0,protosynthesis,Protosynthesis,False,,,,,
988,988,988,slither-wing,爬地翅,Slither Wing,チヲハウハネ,爬地翅,Slither Wing,チヲハウハネ,悖謬寶可夢,3.2,92.0,285,9,30,-1,False,False,False,True,False,,,蟲,格鬥,85,135,79,85,105,81,570,0,protosynthesis,Protosynthesis,False,,,,,
989,989,989,sandy-shocks,沙鐵皮,Sandy Shocks,スナノケガワ,沙鐵皮,Sandy Shocks,スナノケガワ,悖謬寶可夢,2.3,60.0,285,9,30,-1,False,False,False,True,False,,,電,地面,85,81,97,121,85,101,570,0,protosynthesis,Protosynthesis,False,,,,,
990,990,990,iron-treads,鐵轍跡,Iron Treads,テツノワダチ,鐵轍跡,Iron Treads,テツノワダチ,悖謬寶可夢,0.9,240.0,285,9,30,-1,False,False,False,True,False,,,地面,鋼,90,112,120,72,70,106,570,0,quark-drive,Quark Drive,False,,,,,
991,991,991,iron-bundle,鐵包袱,Iron Bundle,テツノツツミ,鐵包袱,Iron Bundle,テツノツツミ,悖謬寶可夢,0.6,11.0,285,9,50,-1,False,False,False,True,False,,,冰,水,56,80,114,124,60,136,570,0,quark-drive,Quark Drive,False,,,,,
992,992,992,iron-hands,鐵臂膀,Iron Hands,テツノカイナ,鐵臂膀,Iron Hands,テツノカイナ,悖謬寶可夢,1.8,380.7,285,9,50,-1,False,False,False,True,False,,,格鬥,電,154,140,108,50,68,50,570,0,quark-drive,Quark Drive,False,,,,,
993,993,993,iron-jugulis,鐵脖頸,Iron Jugulis,テツノコウベ,鐵脖頸,Iron Jugulis,テツノコウベ,悖謬寶可夢,1.3,111.0,285,9,30,-1,False,False,False,True,False,,,惡,飛行,94,80,86,122,80,108,570,0,quark-drive,Quark Drive,False,,,,,
994,994,994,iron-moth,鐵毒蛾,Iron Moth,テツノドクガ,鐵毒蛾,Iron Moth,テツノドクガ,悖謬寶可夢,1.2,36.0,285,9,30,-1,False,False,False,True,False,,,火,毒,80,70,60,140,110,110,570,0,quark-drive,Quark Drive,False,,,,,
995,995,995,iron-thorns,鐵荊棘,Iron Thorns,テツノイバラ,鐵荊棘,Iron Thorns,テツノイバラ,悖謬寶可夢,1.6,303.0,285,9,30,-1,False,False,False,True,False,,,岩石,電,100,134,110,70,84,72,570,0,quark-drive,Quark Drive,False,,,,,
996,996,996,frigibax,涼脊龍,Frigibax,セビエ,涼脊龍,Frigibax,セビエ,冰鰭寶可夢,0.5,17.0,64,9,45,4,False,False,False,True,False,,,龍,冰,65,75,45,35,45,55,320,0,thermal-exchange,Thermal Exchange,False,,,,冰凍之軀,Ice Body
997,997,997,arctibax,凍脊龍,Arctibax,セゴール,凍脊龍,Arctibax,セゴール,冰鰭寶可夢,0.8,30.0,148,9,25,4,False,False,False,True,False,,,龍,冰,90,95,66,45,65,62,423,0,thermal-exchange,Thermal Exchange,False,,,,冰凍之軀,Ice Body
998,998,998,baxcalibur,戟脊龍,Baxcalibur,セグレイブ,戟脊龍,Baxcalibur,セグレイブ,冰龍寶可夢,2.1,210.0,300,9,10,4,False,False,False,True,False,,,龍,冰,115,145,92,75,86,87,600,1,thermal-exchange,Thermal Exchange,False,,,,冰凍之軀,Ice Body
1000,1000,1000,gholdengo,賽富豪,Gholdengo,サーフゴー,賽富豪,Gholdengo,サーフゴー,寶者寶可夢,1.2,30.0,275,9,45,-1,False,False,False,True,False,,,鋼,幽靈,87,60,95,133,91,84,550,0,good-as-gold,Good as Gold,False,,,,,
1001,1001,1001,wo-chien,古簡蝸,Wo-Chien,チオンジェン,古簡蝸,Wo-Chien,チオンジェン,災厄寶可夢,1.5,74.2,285,9,6,-1,False,True,False,True,False,,,惡,草,85,85,100,95,135,70,570,0,tablets-of-ruin,Tablets of Ruin,False,,,,,
1002,1002,1002,chien-pao,古劍豹,Chien-Pao,パオジアン,古劍豹,Chien-Pao,パオジアン,災厄寶可夢,1.9,152.2,285,9,6,-1,False,True,False,True,False,,,惡,冰,80,120,80,90,65,135,570,0,sword-of-ruin,Sword of Ruin,False,,,,,
1003,1003,1003,ting-lu,古鼎鹿,Ting-Lu,ディンルー,古鼎鹿,Ting-Lu,ディンルー,災厄寶可夢,2.7,699.7,285,9,6,-1,False,True,False,True,False,,,惡,地面,155,110,125,55,80,45,570,0,vessel-of-ruin,Vessel of Ruin,False,,,,,
1004,1004,1004,chi-yu,古玉魚,Chi-Yu,イーユイ,古玉魚,Chi-Yu,イーユイ,災厄寶可夢,0.4,4.9,285,9,6,-1,False,True,False,True,False,,,惡,火,55,80,80,135,120,100,570,0,beads-of-ruin,Beads of Ruin,False,,,,,
1005,1005,1005,roaring-moon,轟鳴月,Roaring Moon,トドロクツキ,轟鳴月,Roaring Moon,トドロクツキ,悖謬寶可夢,2.0,380.0,295,9,10,-1,False,False,False,True,False,,,龍,惡,105,139,71,55,101,119,590,0,protosynthesis,Protosynthesis,False,,,,,
1006,1006,1006,iron-valiant,鐵武者,Iron Valiant,テツノブジン,鐵武者,Iron Valiant,テツノブジン,悖謬寶可夢,1.4,35.0,295,9,10,-1,False,False,False,True,False,,,妖精,格鬥,74,130,90,120,60,116,590,0,quark-drive,Quark Drive,False,,,,,
1009,1009,1009,walking-wake,波盪水,Walking Wake,ウネルミナモ,波盪水,Walking Wake,ウネルミナモ,悖謬寶可夢,3.5,280.0,295,9,5,-1,False,False,False,True,False,,,水,龍,99,83,91,125,83,109,590,0,protosynthesis,Protosynthesis,False,,,,,
1010,1010,1010,iron-leaves,鐵斑葉,Iron Leaves,テツノイサハ,鐵斑葉,Iron Leaves,テツノイサハ,悖謬寶可夢,1.5,125.0,295,9,5,-1,False,False,False,True,False,,,草,超能力,90,130,88,70,108,104,590,0,quark-drive,Quark Drive,False,,,,,
1011,1011,1011,dipplin,裹蜜蟲,Dipplin,カミッチュ,裹蜜蟲,Dipplin,カミッチュ,,0.4,9.7,170,9,45,-1,False,False,False,True,False,,,草,龍,80,80,110,95,80,40,485,0,甘露之蜜,Supersweet Syrup,False,貪吃鬼,Gluttony,False,黏著,Sticky Hold
1014,1014,1014,okidogi,夠讚狗,Okidogi,イイネイヌ,夠讚狗,Okidogi,イイネイヌ,,1.8,92.2,278,9,3,-1,False,True,False,True,False,,,毒,格鬥,88,128,115,58,86,80,555,0,毒鎖鏈,Toxic Chain,False,,,,guard-dog,Guard Dog
1015,1015,1015,munkidori,願增猿,Munkidori,マシマシラ,願增猿,Munkidori,マシマシラ,,1.0,12.2,278,9,3,-1,False,True,False,True,False,,,毒,超能力,88,75,66,130,90,106,555,0,毒鎖鏈,Toxic Chain,False,,,,察覺,Frisk
1016,1016,1016,fezandipiti,吉雉雞,Fezandipiti,キチキギス,吉雉雞,Fezandipiti,キチキギス,,1.4,30.1,278,9,3,-1,False,True,False,True,False,,,毒,妖精,88,91,82,70,125,99,555,0,毒鎖鏈,Toxic Chain,False,,,,技術高手,Technician
1017,1017,1017,ogerpon,厄鬼椪,Ogerpon,オーガポン,厄鬼椪,Ogerpon,オーガポン,,1.2,39.8,275,9,5,-1,False,True,False,True,False,,碧草面具,草,,80,120,84,60,96,110,550,0,不服輸,Defiant,False,,,,,
1018,1018,1018,archaludon,鋁鋼橋龍,Archaludon,ブリジュラス,鋁鋼橋龍,Archaludon,ブリジュラス,,2.0,60.0,300,9,10,4,False,False,False,True,False,,,鋼,龍,90,105,130,125,65,85,600,0,持久力,Stamina,False,結實,Sturdy,False,堅毅,Stalwart
1019,1019,1019,hydrapple,蜜集大蛇,Hydrapple,カミツオロチ,蜜集大蛇,Hydrapple,カミツオロチ,,1.8,93.0,270,9,10,4,False,False,False,True,False,,,草,龍,106,80,110,120,80,44,540,0,甘露之蜜,Supersweet Syrup,False,再生力,Regenerator,False,黏著,Sticky Hold
